freq_items,frequency
274  36  424  925  981,242
274  36  424  8  925  981,236
36  424  8  925  981,244
274  36  424  925,254
274  36  424  8  925,248
36  424  8  925,257
274  36  925  981,257
274  36  8  925  981,250
36  8  925  981,258
274  36  925,269
274  36  8  925,262
36  8  925,271
274  36  424  981,263
274  36  424  8  981,256
36  424  8  981,265
274  36  981,278
274  36  8  981,270
36  8  981,279
274  36  424,276
274  36  424  8,269
36  424  8,279
274  36,298
36  8,298
274  36  8,283
190  640,111
190  640  944,107
190  944,121
190  25  581  782  890,296
163  190  25  581  782  890,295
163  190  25  782  890,298
190  25  581  890,300
163  190  25  890,300
163  190  25  581  890,297
190  25  581  782,302
163  190  25  581  782,301
163  190  25  782,304
163  190  25,306
190  25  581,306
163  190  25  581,303
163  190  890,304
163  190  581  890,301
190  581  782  890,301
163  190  581  782  890,299
163  190  782  890,302
190  581  890,305
163  190  581,308
163  190  581  782,306
163  190  782,309
190  782,314
190  581  782,309
190  581,318
3  507  766,100
3  507  618,100
3  378  507,102
3  378  507  895,101
3  507  895,105
3  378  766,105
3  378  766  895,103
3  378  618,106
3  378  618  895,104
3  378  895,110
214  3  419  96,106
145  214  3  419  96,104
214  3  419  510  96,106
145  214  3  419  510  96,104
145  214  3  96,107
145  214  3  510  96,107
214  3  510  96,110
3  419  96,114
145  3  419  96,111
3  419  510  96,114
145  3  419  510  96,111
145  3  96,115
145  3  510  96,114
3  510  96,118
145  214  3  419,114
145  214  3  419  510,113
214  3  419  510,115
145  214  3,117
145  214  3  510,116
214  3  510,119
3  766  895,108
3  618  766  895,102
3  618  895,113
3  766,126
3  618  766,109
3  419  510,123
145  3  510,123
145  3  419  510,120
3  419,135
145  3  419,126
3  618,198
145  3,221
315  682,106
315  484  845,104
315  484  692  845,102
315  825  845,105
315  692  825  845,103
315  692  845,111
315  829,117
315  484  825,109
315  484  692  825,106
315  484  692,113
315  825,133
315  692  825,116
315  692,135
117  204  315  569  576,128
117  204  315  509  569  576,126
117  204  315  509  576,130
117  315  569  576,133
117  315  509  569  576,131
117  315  509  576,135
117  204  315  569,134
117  204  315  509  569,132
117  204  315  509,136
117  315  569,139
117  315  509  569,137
117  315  509,141
204  315  569  576,132
204  315  509  569  576,130
204  315  509  576,134
315  569  576,138
315  509  569  576,136
315  509  576,140
204  315  569,140
204  315  509  569,136
315  509  569,143
315  509,158
204  315  509,143
204  315,213
0  53,157
0  368  53,141
368  53,165
373  53  611  651  835,236
373  53  611  651  829  835,225
373  53  611  651  829,237
373  53  611  835,250
373  53  611  829  835,238
373  53  611  829,251
373  53  651  835,253
373  53  651  829,253
373  53  651  829  835,240
373  53  835,267
373  53  829  835,253
373  53  829,268
53  611  651  835,253
53  611  651  829  835,240
53  611  651  829,254
53  651  835,270
53  651  829,270
53  651  829  835,255
53  835,289
53  829  835,272
53  611  835,271
53  611  829  835,257
53  611  829,273
53  829,303
73  940,100
480  940,103
758  940,110
758  829  940,100
534  940,114
534  829  940,101
295  940,117
829  940,126
682  803  830  940,116
527  682  803  830  940,111
346  682  803  830  940,116
346  527  682  803  830  940,111
527  682  830  940,118
346  527  682  830  940,117
346  682  830  940,123
527  803  830  940,121
346  527  803  830  940,120
346  803  830  940,125
527  830  940,128
346  527  830  940,126
346  830  940,132
527  682  940,124
527  682  803  940,116
346  527  682  940,123
346  527  682  803  940,116
527  803  940,129
346  527  803  940,128
346  527  940,135
682  940,140
682  803  940,123
346  682  940,131
346  682  803  940,123
803  940,143
346  803  940,135
346  940,150
90  940  941,223
198  90  940  941,211
198  940  941,224
198  940,239
198  90  940,223
90  940,240
151  945,103
460  945,107
945  982,108
12  945,112
388  945,373
388  500  945,329
500  945,375
204  236  826  852,340
204  236  826  852  906,327
236  826  852  906,345
204  236  852,361
204  236  852  906,345
236  852  906,364
204  826  852,362
204  826  852  906,348
204  852  906,366
826  852,385
826  852  906,368
852  906,427
173  320,143
173  320  921,134
320  921,157
320  620,180
320  620  798,169
320  798,189
159  217  332  633,117
145  159  217  332,117
145  159  217  332  633,113
159  332  633,122
145  159  332  633,118
145  159  332,124
159  217  633,125
145  159  217  633,120
145  159  633,126
159  217,145
145  159  217,124
145  159,154
159  517  95  966,133
159  517  722  95  966,129
159  517  722  966,138
159  517  95,146
159  517  722  95,137
159  517  722,147
159  95  966,150
159  722  95  966,144
159  722  966,154
159  95,167
159  722  95,153
159  722,181
828  90,224
177  828  90,204
120  828,234
177  828,246
174  46,115
174  46  577,102
46  577,117
46  684,124
46  521,151
46  521  844,132
46  844,152
703  800,150
204  334  703,289
204  334  703  895,282
204  703  895,290
334  703,309
334  703  895,298
703  895,313
27  494  647  883  893  982,307
27  494  517  647  883  893  982,300
27  517  647  883  893  982,308
494  647  883  893  982,317
494  517  647  883  893  982,309
517  647  883  893  982,318
440  517  647  883  893  982,305
440  494  647  883  893  982,305
440  494  517  647  883  893  982,297
27  440  494  647  883  893  982,295
27  440  517  647  883  893  982,295
27  440  494  517  647  883  893  982,288
27  440  517  647  893  982,305
27  440  494  647  893  982,305
27  440  494  517  647  893  982,297
440  517  647  893  982,315
440  494  517  647  893  982,306
440  494  647  893  982,317
27  494  647  893  982,318
27  494  517  647  893  982,310
27  517  647  893  982,319
517  647  893  982,329
494  517  647  893  982,319
494  647  893  982,330
27  440  494  647  883  893,310
27  440  494  517  647  883  893,303
27  440  517  647  883  893,311
440  494  647  883  893,321
440  494  517  647  883  893,313
440  517  647  883  893,322
27  494  647  883  893,323
27  494  517  647  883  893,316
27  517  647  883  893,325
494  647  883  893,334
494  517  647  883  893,326
517  647  883  893,336
27  440  494  647  893,323
27  440  494  517  647  893,315
27  440  517  647  893,325
440  494  647  893,336
440  517  647  893,336
440  494  517  647  893,325
27  494  647  893,337
27  494  517  647  893,329
27  517  647  893,340
494  647  893,350
494  517  647  893,339
517  647  893,351
27  440  517  647  883  982,311
27  440  494  517  647  883  982,304
27  440  494  647  883  982,312
440  517  647  883  982,322
440  494  517  647  883  982,314
440  494  647  883  982,323
27  494  647  883  982,324
27  517  647  883  982,324
27  494  517  647  883  982,316
517  647  883  982,335
494  647  883  982,335
494  517  647  883  982,326
440  517  647  982,332
440  494  517  647  982,323
440  494  647  982,335
27  440  517  647  982,321
27  440  494  517  647  982,313
27  440  494  647  982,322
27  517  647  982,336
27  494  647  982,336
27  494  517  647  982,327
517  647  982,347
494  517  647  982,337
494  647  982,350
27  440  494  647  883,328
27  440  494  517  647  883,320
27  440  517  647  883,329
440  494  647  883,340
440  494  517  647  883,331
440  517  647  883,341
27  440  494  647,341
27  440  494  517  647,332
27  440  517  647,344
440  517  647,356
440  494  647,356
440  494  517  647,343
27  494  647  883,341
27  494  517  647  883,333
27  517  647  883,344
27  494  647,356
27  494  517  647,347
27  517  647,361
517  647  883,356
494  647  883,356
494  517  647  883,344
517  647,376
494  517  647,358
494  647,419
0  731,185
0  710  731,181
0  173  731,179
0  173  710  731,176
173  710  731,180
710  731,186
731  790  885,301
283  731  790,301
283  731  790  885,295
385  731  790,298
283  385  731  790,293
283  385  731  885,293
283  385  731  790  885,289
385  731  790  885,294
283  385  731,299
731  885,310
283  731  885,299
283  731,311
824  956,103
775  824,113
687  824,118
368  824,122
684  824,124
567  824  913,218
423  567  824  913,209
423  567  824,227
824  913,238
423  824  913,221
423  824,242
364  946,136
364  922,235
364  573  922,227
364  573,242
319  505  540  616,183
319  505  540  616  706,176
505  540  616  706,188
319  505  616,199
319  505  616  706,190
505  616  706,203
319  540  616,198
319  540  616  706,189
319  616  706,206
540  616,218
540  616  706,203
616  706,225
100  616  838,214
100  362  616  838,203
362  616  838,221
362  616,244
100  362  616,220
100  616,306
156  322  775,159
156  27  322  775,156
156  27  322,162
156  27,170
156  27  775,161
156  775,175
108  156,362
108  156  294,343
108  156  55,335
156  294  55,335
108  156  294  55,316
156  294,371
427  528,110
528  897,110
130  274  432  528,239
130  274  432  528  967,226
130  432  528  967,242
274  432  528,258
274  432  528  967,242
432  528  967,261
130  274  528,261
130  274  528  967,246
274  528  967,262
130  528,283
130  528  967,262
528  967,288
2  812  851,100
2  577  812  851,100
2  57  851,100
2  57  577  851,100
2  577  851,106
812  851,113
577  812  851,106
577  851,117
57  577  851,107
57  851,118
162  480  851,111
162  480  591  851,109
480  591  851,116
162  851,129
162  591  851,122
591  851,133
529  851,248
212  753  800,165
212  75  753  800,163
75  753  800,166
212  753,174
212  75  753,169
661  753,182
661  753  960,164
753  960,183
75  753,184
316  831,105
316  775,106
316  345  357  919,191
316  345  357  580  919,183
316  345  357  580,192
316  357  919,204
316  357  580,204
316  357  580  919,194
316  345  919,203
316  345  580  919,193
316  580  919,206
316  345,227
316  345  580,212
316  580,233
174  577,110
174  684,121
174  241  692  766,324
174  241  692  766  950,313
174  241  766  950,328
174  241  692,342
174  241  692  950,329
174  241  950,345
174  692  950,348
174  692  766  950,331
174  766  950,350
174  692,375
174  692  766,347
174  766,407
4  430,107
160  430,129
193  645,104
318  645,107
645  775,117
126  645  740  800,111
126  645  740  800  998,109
126  334  645  740  800,105
126  334  645  740  800  998,103
126  334  645  800  998,109
126  645  800  998,116
334  645  740  800,113
334  645  740  800  998,111
645  740  800  998,117
334  645  800,120
334  645  800  998,118
645  800  998,125
126  645  740  998,112
126  334  645  998,112
126  334  645  740  998,106
645  740  998,120
334  645  740  998,114
334  645  998,126
126  334  645,117
126  334  645  740,108
126  645  740,150
645  740,163
334  645  740,120
538  645  694  941,225
334  538  645  694  941,218
334  538  645  694,227
538  645  694  763,224
334  538  645  694  763,216
538  645  694  763  941,214
334  538  645  694  763  941,207
334  538  645  763  941,217
334  538  645  763,227
538  645  941,238
334  538  645  941,230
334  538  645,241
645  694  763  941,230
334  645  694  763  941,223
334  645  694  763,232
645  694  941,242
334  645  694  941,235
334  645  694,245
645  763  941,245
334  645  763  941,237
334  645  941,251
645  763,286
334  645  763,248
334  645,386
300 ,582
176  788,100
176  280  763,153
176  280  692  763,151
176  692  763,160
116  176  280  763,141
116  176  280  692  763,139
116  176  692  763,146
116  176  280,150
116  176  280  692,146
116  176  692,157
176  280,169
176  280  692,160
176  692,245
493 ,583
10  493,326
484  845,109
484  692  845,104
825  845,116
692  825  845,105
692  845,126
115  517  845,119
115  517  844  845,113
517  844  845,120
115  744  844  845,108
115  517  744  845,108
115  517  744  844  845,102
744  844  845,115
517  744  844  845,109
517  744  845,117
115  845,133
115  844  845,122
844  845,138
733  845  900  938,200
733  845  900  921  938,190
733  845  921  938,203
733  845  900,214
733  845  900  921,202
733  845  921,219
27  733  845  900  938,183
27  733  845  900  921  938,178
27  733  845  921  938,191
27  845  900  938,199
27  845  900  921  938,192
27  845  921  938,205
27  733  845  900,196
27  733  845  900  921,190
27  733  845  921,206
27  845  900,214
27  845  900  921,206
27  845  921,222
845  921  938,220
845  900  921  938,206
845  900  921,221
845  938,293
845  900  938,274
845  900,294
538  911,101
911  956,103
467  690  911,104
467  8  911,105
467  684  8  911,100
467  684  911,106
117  911,114
117  480  911,107
529  911,119
690  8  911,108
684  690  8  911,103
684  690  911,111
480  911,123
8  911,125
684  8  911,111
684  911,131
653  911,193
177  653  911,179
177  911,206
557  641,316
448  557  641,284
448  557,319
290  436  611  686,107
161  290  436  611  686,105
161  290  436  611,110
436  611  686,115
161  436  611  686,111
161  436  611,117
290  436  686,113
161  290  436  686,111
161  290  436,116
436  686,127
161  436  686,119
161  436,131
154  168  436  628,413
154  168  272  436  628,406
154  272  436  628,414
168  436  628,422
168  272  436  628,415
272  436  628,424
154  168  436,423
154  168  272  436,415
168  272  436,424
154  436,435
154  272  436,427
272  436,437
369 ,592
369  561,143
0  710,188
0  173  710,181
0  173,190
0  368,242
52  730,424
25  52  730,373
25  730,480
408  634,102
408  642  937,101
408  509  642,101
408  569  642,102
408  937,115
408  569,122
408  509,138
408  918  970,144
408  546  918  970,143
408  546  918,151
408  546,161
